layer,log_freq,fit,panel
22,9.969448687993644,17.19688106518246,OLMo-3 7B
23,9.969448687993644,17.1347400515495,OLMo-3 7B
24,9.969448687993644,16.969993649068957,OLMo-3 7B
25,9.969448687993644,16.71099903692471,OLMo-3 7B
26,9.969448687993644,16.371184323492393,OLMo-3 7B
27,9.969448687993644,15.964019525653347,OLMo-3 7B
28,9.969448687993644,15.502974660288917,OLMo-3 7B
29,9.969448687993644,15.00151974428045,OLMo-3 7B
30,9.969448687993644,14.473124794509292,OLMo-3 7B
31,9.969448687993644,13.931259827856788,OLMo-3 7B
0,10.103618946754565,9.89269555586731,OLMo-3 7B
1,10.103618946754565,9.775411288369408,OLMo-3 7B
2,10.103618946754565,9.675298855582346,OLMo-3 7B
3,10.103618946754565,9.609530092216954,OLMo-3 7B
4,10.103618946754565,9.595276832984071,OLMo-3 7B
5,10.103618946754565,9.649710912594532,OLMo-3 7B
6,10.103618946754565,9.790004165759177,OLMo-3 7B
7,10.103618946754565,10.033328427188838,OLMo-3 7B
8,10.103618946754565,10.396737825776341,OLMo-3 7B
9,10.103618946754565,10.883044086435177,OLMo-3 7B
10,10.103618946754565,11.467398066846238,OLMo-3 7B
11,10.103618946754565,12.12177256760412,OLMo-3 7B
12,10.103618946754565,12.81814038930342,OLMo-3 7B
13,10.103618946754565,13.52847433253873,OLMo-3 7B
14,10.103618946754565,14.224747197904648,OLMo-3 7B
15,10.103618946754565,14.878931785995768,OLMo-3 7B
16,10.103618946754565,15.463533895129512,OLMo-3 7B
17,10.103618946754565,15.96331827124831,OLMo-3 7B
18,10.103618946754565,16.375308607919607,OLMo-3 7B
19,10.103618946754565,16.69706159643366,OLMo-3 7B
20,10.103618946754565,16.92613392808074,OLMo-3 7B
21,10.103618946754565,17.060082294151115,OLMo-3 7B
22,10.103618946754565,17.096463385935046,OLMo-3 7B
23,10.103618946754565,17.032833894722803,OLMo-3 7B
24,10.103618946754565,16.867857369922042,OLMo-3 7B
25,10.103618946754565,16.60983112603625,OLMo-3 7B
26,10.103618946754565,16.272012841724646,OLMo-3 7B
27,10.103618946754565,15.867701190391532,OLMo-3 7B
28,10.103618946754565,15.410194845441206,OLMo-3 7B
29,10.103618946754565,14.912792480277973,OLMo-3 7B
30,10.103618946754565,14.388792768306136,OLMo-3 7B
31,10.103618946754565,13.851494382929998,OLMo-3 7B
0,10.237789205515487,9.890348943556424,OLMo-3 7B
1,10.237789205515487,9.769208068782794,OLMo-3 7B
2,10.237789205515487,9.665209638843672,OLMo-3 7B
3,10.237789205515487,9.59549609857357,OLMo-3 7B
4,10.237789205515487,9.577209892806998,OLMo-3 7B
5,10.237789205515487,9.627493466378464,OLMo-3 7B
6,10.237789205515487,9.763489264122478,OLMo-3 7B
7,10.237789205515487,10.00233973087355,OLMo-3 7B
8,10.237789205515487,10.36106974359344,OLMo-3 7B
9,10.237789205515487,10.842478466641298,OLMo-3 7B
10,10.237789205515487,11.421736614280297,OLMo-3 7B
11,10.237789205515487,12.070840568209388,OLMo-3 7B
12,10.237789205515487,12.761786710127524,OLMo-3 7B
13,10.237789205515487,13.466571421733658,OLMo-3 7B
14,10.237789205515487,14.157191084726737,OLMo-3 7B
15,10.237789205515487,14.80564208080572,OLMo-3 7B
