layer,log_predic,fit,panel
13,-7.710931949952319,14.067798192625437,OLMo-3 7B
14,-7.710931949952319,14.74498569967275,OLMo-3 7B
15,-7.710931949952319,15.394225333411631,OLMo-3 7B
16,-7.710931949952319,15.993530843450307,OLMo-3 7B
17,-7.710931949952319,16.52827237712542,OLMo-3 7B
18,-7.710931949952319,16.991176479502048,OLMo-3 7B
19,-7.710931949952319,17.37528953902477,OLMo-3 7B
20,-7.710931949952319,17.673657944138146,OLMo-3 7B
21,-7.710931949952319,17.879328083286758,OLMo-3 7B
22,-7.710931949952319,17.98534634491517,OLMo-3 7B
23,-7.710931949952319,17.98475911746796,OLMo-3 7B
24,-7.710931949952319,17.87214776110106,OLMo-3 7B
25,-7.710931949952319,17.655453574939656,OLMo-3 7B
26,-7.710931949952319,17.349496805408005,OLMo-3 7B
27,-7.710931949952319,16.969154549734473,OLMo-3 7B
28,-7.710931949952319,16.52930390514744,OLMo-3 7B
29,-7.710931949952319,16.044821968875283,OLMo-3 7B
30,-7.710931949952319,15.530585838146376,OLMo-3 7B
31,-7.710931949952319,15.001472610189092,OLMo-3 7B
0,-7.544839257386576,10.010745172173896,OLMo-3 7B
1,-7.544839257386576,9.979811029802352,OLMo-3 7B
2,-7.544839257386576,9.96329315331482,OLMo-3 7B
3,-7.544839257386576,9.97560780859532,OLMo-3 7B
4,-7.544839257386576,10.031171261527865,OLMo-3 7B
5,-7.544839257386576,10.144399777996465,OLMo-3 7B
6,-7.544839257386576,10.32970962388514,OLMo-3 7B
7,-7.544839257386576,10.601517065077905,OLMo-3 7B
8,-7.544839257386576,10.974142954166837,OLMo-3 7B
9,-7.544839257386576,11.45036313541982,OLMo-3 7B
10,-7.544839257386576,12.01053132949991,OLMo-3 7B
11,-7.544839257386576,12.632425098187895,OLMo-3 7B
12,-7.544839257386576,13.293822003264568,OLMo-3 7B
13,-7.544839257386576,13.97249960651072,OLMo-3 7B
14,-7.544839257386576,14.646235469707143,OLMo-3 7B
15,-7.544839257386576,15.292807154634632,OLMo-3 7B
16,-7.544839257386576,15.890307673743111,OLMo-3 7B
17,-7.544839257386576,16.424085404872585,OLMo-3 7B
18,-7.544839257386576,16.886744091253156,OLMo-3 7B
19,-7.544839257386576,17.271202926784046,OLMo-3 7B
20,-7.544839257386576,17.570381105364483,OLMo-3 7B
21,-7.544839257386576,17.777197820893697,OLMo-3 7B
22,-7.544839257386576,17.884572267270904,OLMo-3 7B
23,-7.544839257386576,17.885423638395345,OLMo-3 7B
24,-7.544839257386576,17.774215738016483,OLMo-3 7B
25,-7.544839257386576,17.558856196358086,OLMo-3 7B
26,-7.544839257386576,17.254174784083894,OLMo-3 7B
27,-7.544839257386576,16.87505847962987,OLMo-3 7B
28,-7.544839257386576,16.436394261431982,OLMo-3 7B
29,-7.544839257386576,15.953069107926197,OLMo-3 7B
30,-7.544839257386576,15.439969997548479,OLMo-3 7B
31,-7.544839257386576,14.911983908734793,OLMo-3 7B
0,-7.378746564820833,9.997905796368604,OLMo-3 7B
1,-7.378746564820833,9.958991257912222,OLMo-3 7B
2,-7.378746564820833,9.93456700466332,OLMo-3 7B
